order_id,order_date,customer_id,store_id,channel,delivery_partner_id,promised_days,actual_days,delivery_status,delivery_rating
O000347,2026-01-13,CU04017,S006,Physical Store,DP05,1,1,On Time,5.0
O000348,2026-06-11,CU04109,S008,Website,DP04,3,6,Delayed,3.9
O000349,2026-03-29,CU03433,S008,Physical Store,DP01,1,1,On Time,4.7
O000350,2026-03-17,CU04385,S009,Mobile App,DP01,3,3,On Time,4.5
O000351,2026-01-08,CU04527,S004,Physical Store,DP01,1,1,On Time,5.0
O000352,2026-03-24,CU03985,S003,Physical Store,DP04,1,1,On Time,4.7
O000353,2026-01-09,CU03823,S001,Website,DP01,3,3,On Time,5.0
O000354,2026-06-05,CU02082,S009,Physical Store,DP05,1,1,On Time,5.0
O000355,2026-03-19,CU01348,S002,Website,DP03,3,3,On Time,5.0
O000356,2026-05-04,CU04737,S009,Physical Store,DP03,1,1,On Time,5.0
O000357,2026-05-26,CU00133,S008,Physical Store,DP02,1,1,On Time,5.0
O000358,2026-02-11,CU03624,S009,Physical Store,DP04,1,1,On Time,5.0
O000359,2026-02-10,CU01855,S002,Mobile App,DP01,3,3,On Time,4.2
O000360,2026-06-10,CU02945,S007,Physical Store,DP04,1,8,Delayed,1.3
O000361,2026-03-30,CU00401,S007,Corporate,DP03,1,1,On Time,5.0
O000362,2026-03-18,CU00606,S003,Physical Store,DP03,1,1,On Time,5.0
O000363,2026-02-23,CU04707,S004,Physical Store,DP01,1,1,On Time,5.0
O000364,2026-06-13,CU00132,S009,Mobile App,DP03,3,3,On Time,5.0
O000365,2026-04-07,CU04489,S001,Mobile App,DP04,3,3,On Time,4.8
O000366,2026-04-08,CU04909,S003,Mobile App,DP05,3,3,On Time,4.5
O000367,2026-02-25,CU04677,S007,Website,DP05,3,3,On Time,5.0
O000368,2026-04-10,CU04507,S002,Physical Store,DP04,1,1,On Time,5.0
O000369,2026-05-25,CU04441,S003,Physical Store,DP03,1,1,On Time,5.0
O000370,2026-01-10,CU00804,S004,Website,DP04,3,7,Delayed,2.3
O000371,2026-02-13,CU03268,S001,Website,DP02,3,3,On Time,5.0
O000372,2026-05-10,CU04290,S009,Website,DP01,3,3,On Time,4.8
O000373,2026-05-22,CU03634,S009,Physical Store,DP01,1,1,On Time,4.7
O000374,2026-06-18,CU02677,S003,Mobile App,DP03,3,3,On Time,5.0
O000375,2026-05-10,CU01216,S005,Website,DP02,3,7,Delayed,1.9
O000376,2026-01-19,CU02478,S002,Physical Store,DP01,1,1,On Time,4.8
O000377,2026-03-21,CU02265,S008,Corporate,DP03,1,1,On Time,5.0
O000378,2026-03-30,CU00970,S005,Physical Store,DP04,1,1,On Time,4.9
O000379,2026-01-01,CU00601,S002,Corporate,DP02,1,1,On Time,4.4
O000380,2026-05-10,CU04456,S006,Physical Store,DP03,1,1,On Time,4.4
O000381,2026-01-27,CU01333,S006,Corporate,DP04,1,1,On Time,5.0
O000382,2026-01-02,CU02717,S005,Website,DP02,3,3,On Time,5.0
O000383,2026-06-28,CU04517,S006,Physical Store,DP03,1,1,On Time,5.0
O000384,2026-05-18,CU00782,S008,Physical Store,DP03,1,1,On Time,4.2
O000385,2026-01-19,CU03809,S005,Website,DP04,3,6,Delayed,3.3
O000386,2026-05-21,CU01435,S001,Website,DP02,3,3,On Time,5.0
O000387,2026-06-25,CU04339,S002,Website,DP02,3,3,On Time,5.0
O000388,2026-04-24,CU01017,S009,Website,DP03,3,3,On Time,4.9
O000389,2026-02-25,CU02220,S008,Website,DP02,3,3,On Time,4.8
O000390,2026-06-27,CU02703,S004,Website,DP01,3,3,On Time,4.2
O000391,2026-04-05,CU03907,S001,Mobile App,DP03,3,3,On Time,5.0
O000392,2026-06-22,CU02817,S008,Corporate,DP04,1,3,Delayed,3.6
O000393,2026-06-16,CU03992,S001,Corporate,DP04,1,4,Delayed,3.8
O000394,2026-05-29,CU00460,S009,Physical Store,DP04,1,3,Delayed,4.0
O000395,2026-02-26,CU03641,S009,Physical Store,DP05,1,1,On Time,4.6
O000396,2026-04-12,CU00532,S005,Physical Store,DP03,1,1,On Time,4.7
O000397,2026-06-18,CU01978,S003,Website,DP03,3,3,On Time,5.0
O000398,2026-03-11,CU03278,S001,Mobile App,DP04,3,3,On Time,5.0
O000399,2026-03-23,CU03765,S002,Mobile App,DP03,3,3,On Time,5.0
O000400,2026-02-18,CU00291,S005,Website,DP03,3,3,On Time,4.2
O000401,2026-06-21,CU03576,S002,Website,DP01,3,3,On Time,5.0
O000402,2026-06-12,CU04755,S006,Physical Store,DP01,1,1,On Time,5.0
O000403,2026-04-01,CU04650,S003,Mobile App,DP04,3,3,On Time,5.0
O000404,2026-01-05,CU02476,S007,Physical Store,DP04,1,1,On Time,4.9
O000405,2026-06-28,CU00513,S009,Physical Store,DP02,1,1,On Time,5.0
O000406,2026-02-26,CU01640,S001,Website,DP02,3,5,Delayed,3.1
O000407,2026-04-02,CU00255,S003,Mobile App,DP03,3,3,On Time,4.3
O000408,2026-02-05,CU04817,S004,Physical Store,DP04,1,5,Delayed,1.4
O000409,2026-05-18,CU02638,S006,Physical Store,DP05,1,1,On Time,4.3
O000410,2026-06-27,CU01966,S003,Corporate,DP05,1,1,On Time,5.0
O000411,2026-06-14,CU00051,S004,Website,DP03,3,3,On Time,5.0
O000412,2026-04-22,CU00800,S005,Physical Store,DP04,1,1,On Time,4.5
O000413,2026-05-28,CU00100,S004,Physical Store,DP01,1,1,On Time,4.2
O000414,2026-01-13,CU01748,S003,Physical Store,DP01,1,1,On Time,4.8
O000415,2026-05-02,CU02512,S007,Physical Store,DP02,1,1,On Time,5.0
O000416,2026-04-19,CU00237,S008,Mobile App,DP01,3,3,On Time,5.0
O000417,2026-05-27,CU00472,S002,Mobile App,DP03,3,5,Delayed,3.6
O000418,2026-04-02,CU02205,S006,Corporate,DP02,1,1,On Time,5.0
O000419,2026-04-12,CU00139,S009,Physical Store,DP04,1,1,On Time,5.0
O000420,2026-02-25,CU02863,S001,Website,DP03,3,6,Delayed,2.6
O000421,2026-02-14,CU01384,S008,Website,DP03,3,3,On Time,5.0
O000422,2026-03-01,CU03096,S006,Physical Store,DP03,1,1,On Time,4.3
O000423,2026-02-23,CU04502,S004,Website,DP02,3,3,On Time,4.7
O000424,2026-02-06,CU01713,S006,Physical Store,DP02,1,1,On Time,4.3
O000425,2026-02-06,CU00951,S009,Physical Store,DP05,1,1,On Time,4.8
O000426,2026-01-14,CU03797,S005,Mobile App,DP01,3,3,On Time,4.0
O000427,2026-04-05,CU02374,S005,Physical Store,DP02,1,1,On Time,4.9
O000428,2026-06-21,CU01358,S003,Mobile App,DP01,3,3,On Time,5.0
O000429,2026-04-12,CU04425,S009,Physical Store,DP05,1,1,On Time,4.6
O000430,2026-02-11,CU01700,S003,Website,DP03,3,3,On Time,4.6
O000431,2026-01-01,CU02137,S005,Website,DP03,3,3,On Time,4.6
O000432,2026-01-23,CU04111,S001,Mobile App,DP01,3,3,On Time,5.0
O000433,2026-01-28,CU03373,S007,Mobile App,DP04,3,3,On Time,4.6
O000434,2026-05-12,CU00634,S008,Physical Store,DP04,1,1,On Time,5.0
O000435,2026-06-18,CU01884,S008,Website,DP05,3,3,On Time,4.8
O000436,2026-01-18,CU02317,S001,Physical Store,DP01,1,1,On Time,4.6
O000437,2026-02-18,CU01129,S001,Physical Store,DP01,1,1,On Time,5.0
O000438,2026-02-16,CU02387,S007,Physical Store,DP04,1,1,On Time,4.6
O000439,2026-04-25,CU00392,S001,Physical Store,DP03,1,1,On Time,4.5
O000440,2026-02-08,CU00169,S005,Physical Store,DP04,1,1,On Time,5.0
O000441,2026-01-06,CU03089,S004,Physical Store,DP02,1,1,On Time,4.5
O000442,2026-02-22,CU02053,S003,Mobile App,DP02,3,3,On Time,4.8
O000443,2026-01-25,CU03966,S001,Mobile App,DP05,3,3,On Time,5.0
O000444,2026-04-09,CU03209,S008,Website,DP04,3,3,On Time,4.7
O000445,2026-03-06,CU04715,S003,Mobile App,DP03,3,3,On Time,5.0
O000446,2026-05-13,CU01186,S004,Mobile App,DP05,3,3,On Time,5.0
O000447,2026-01-08,CU04865,S004,Website,DP03,3,3,On Time,4.0
O000448,2026-02-08,CU02728,S001,Corporate,DP05,1,1,On Time,5.0
O000449,2026-04-21,CU03510,S001,Website,DP01,3,3,On Time,5.0
O000450,2026-02-12,CU04478,S004,Mobile App,DP02,3,3,On Time,4.7
O000451,2026-03-23,CU04578,S006,Physical Store,DP03,1,1,On Time,4.4
O000452,2026-05-03,CU03427,S006,Website,DP04,3,3,On Time,4.5
O000453,2026-05-13,CU04721,S004,Mobile App,DP01,3,3,On Time,4.3
O000454,2026-01-04,CU01714,S006,Website,DP01,3,3,On Time,5.0
O000455,2026-04-18,CU02513,S002,Mobile App,DP05,3,3,On Time,4.7
O000456,2026-04-03,CU03262,S004,Physical Store,DP01,1,1,On Time,5.0
O000457,2026-05-09,CU04590,S004,Corporate,DP05,1,1,On Time,4.8
O000458,2026-04-04,CU02679,S005,Mobile App,DP04,3,3,On Time,4.3
O000459,2026-02-25,CU00282,S001,Physical Store,DP03,1,1,On Time,4.9
O000460,2026-06-22,CU04927,S003,Physical Store,DP02,1,1,On Time,5.0
O000461,2026-01-03,CU00430,S003,Physical Store,DP03,1,1,On Time,5.0
O000462,2026-01-22,CU02629,S004,Website,DP04,3,3,On Time,5.0
O000463,2026-02-25,CU04954,S003,Physical Store,DP01,1,1,On Time,4.4
O000464,2026-01-18,CU04349,S006,Physical Store,DP01,1,1,On Time,5.0
O000465,2026-06-02,CU04659,S002,Mobile App,DP04,3,5,Delayed,4.1
O000466,2026-06-25,CU03213,S005,Physical Store,DP03,1,1,On Time,5.0
O000467,2026-04-26,CU04633,S006,Website,DP03,3,3,On Time,5.0
O000468,2026-03-25,CU02946,S009,Website,DP05,3,3,On Time,5.0
O000469,2026-06-08,CU02318,S001,Mobile App,DP01,3,3,On Time,5.0
O000470,2026-01-30,CU03985,S003,Website,DP03,3,3,On Time,5.0
O000471,2026-03-21,CU03433,S007,Corporate,DP05,1,1,On Time,5.0
O000472,2026-03-07,CU02664,S008,Website,DP02,3,3,On Time,5.0
O000473,2026-01-10,CU00936,S005,Mobile App,DP03,3,3,On Time,5.0
O000474,2026-02-28,CU02343,S009,Corporate,DP01,1,1,On Time,5.0
O000475,2026-02-20,CU01689,S008,Mobile App,DP01,3,3,On Time,4.4
O000476,2026-05-03,CU00883,S001,Mobile App,DP04,3,3,On Time,5.0
O000477,2026-05-17,CU02520,S001,Physical Store,DP05,1,1,On Time,5.0
O000478,2026-02-23,CU00817,S008,Physical Store,DP01,1,1,On Time,5.0
O000479,2026-03-22,CU03233,S009,Physical Store,DP04,1,1,On Time,4.4
O000480,2026-05-17,CU03867,S009,Website,DP04,3,6,Delayed,4.0
O000481,2026-01-09,CU02847,S006,Corporate,DP02,1,1,On Time,4.1
O000482,2026-04-11,CU04976,S007,Physical Store,DP01,1,1,On Time,5.0
O000483,2026-06-01,CU00678,S005,Physical Store,DP04,1,4,Delayed,4.1
O000484,2026-02-08,CU02255,S004,Website,DP01,3,3,On Time,5.0
O000485,2026-05-16,CU02984,S008,Physical Store,DP03,1,1,On Time,5.0
O000486,2026-06-02,CU02490,S003,Website,DP02,3,3,On Time,5.0
O000487,2026-04-20,CU02315,S007,Corporate,DP03,1,1,On Time,5.0
O000488,2026-03-07,CU02447,S006,Mobile App,DP04,3,3,On Time,4.2
O000489,2026-01-10,CU01889,S008,Mobile App,DP04,3,3,On Time,4.9
O000490,2026-04-27,CU01721,S006,Website,DP04,3,3,On Time,5.0
O000491,2026-06-01,CU01904,S002,Mobile App,DP03,3,3,On Time,5.0
O000492,2026-03-24,CU00224,S005,Mobile App,DP02,3,3,On Time,4.3
O000493,2026-06-08,CU04761,S004,Physical Store,DP02,1,1,On Time,4.8
O000494,2026-05-19,CU00935,S003,Mobile App,DP03,3,3,On Time,4.5
O000495,2026-05-14,CU01313,S006,Corporate,DP01,1,1,On Time,5.0
O000496,2026-03-11,CU01309,S005,Physical Store,DP05,1,1,On Time,4.9
O000497,2026-06-09,CU00226,S003,Mobile App,DP03,3,3,On Time,4.9
O000498,2026-02-08,CU00200,S006,Website,DP02,3,3,On Time,4.3
O000499,2026-06-25,CU04600,S004,Physical Store,DP04,1,2,Delayed,4.1
O000500,2026-01-13,CU04107,S007,Website,DP02,3,3,On Time,4.8
O000501,2026-02-28,CU02885,S001,Mobile App,DP03,3,3,On Time,4.8
O000502,2026-03-08,CU02325,S003,Website,DP04,3,3,On Time,4.7
O000503,2026-02-10,CU03994,S005,Website,DP01,3,3,On Time,5.0
O000504,2026-02-04,CU03934,S002,Mobile App,DP02,3,7,Delayed,1.6
O000505,2026-06-15,CU01598,S009,Mobile App,DP05,3,3,On Time,4.6
O000506,2026-03-22,CU00005,S001,Physical Store,DP01,1,1,On Time,5.0
O000507,2026-02-03,CU00280,S004,Mobile App,DP04,3,3,On Time,5.0
O000508,2026-03-17,CU03020,S004,Website,DP03,3,3,On Time,5.0
O000509,2026-03-11,CU02365,S002,Mobile App,DP01,3,7,Delayed,1.9
O000510,2026-01-11,CU00127,S001,Website,DP02,3,6,Delayed,2.2
O000511,2026-04-22,CU04400,S001,Physical Store,DP05,1,1,On Time,4.8
O000512,2026-01-27,CU02797,S005,Website,DP04,3,3,On Time,4.7
O000513,2026-02-17,CU04827,S001,Mobile App,DP03,3,3,On Time,5.0
O000514,2026-01-24,CU03250,S004,Mobile App,DP03,3,3,On Time,5.0
O000515,2026-01-18,CU03902,S004,Mobile App,DP05,3,3,On Time,4.9
O000516,2026-01-27,CU04586,S004,Physical Store,DP03,1,1,On Time,5.0
O000517,2026-02-23,CU04533,S005,Website,DP04,3,3,On Time,4.5
O000518,2026-02-24,CU03702,S002,Physical Store,DP03,1,1,On Time,5.0
O000519,2026-04-30,CU00483,S003,Physical Store,DP04,1,1,On Time,4.3
O000520,2026-01-21,CU03040,S007,Mobile App,DP05,3,3,On Time,5.0
O000521,2026-04-25,CU04411,S009,Physical Store,DP04,1,1,On Time,5.0
O000522,2026-06-11,CU01508,S005,Physical Store,DP05,1,3,Delayed,3.0
O000523,2026-04-30,CU03169,S005,Website,DP04,3,3,On Time,4.8
O000524,2026-02-27,CU00939,S009,Physical Store,DP05,1,1,On Time,3.9
O000525,2026-06-25,CU00017,S008,Website,DP01,3,3,On Time,5.0
O000526,2026-02-23,CU04543,S008,Mobile App,DP03,3,7,Delayed,1.4
O000527,2026-05-26,CU04375,S005,Physical Store,DP01,1,1,On Time,5.0
O000528,2026-01-03,CU03943,S004,Mobile App,DP01,3,3,On Time,5.0
O000529,2026-06-01,CU04548,S003,Physical Store,DP04,1,3,Delayed,4.0
O000530,2026-05-09,CU02714,S004,Website,DP03,3,3,On Time,5.0
O000531,2026-01-06,CU04702,S003,Mobile App,DP04,3,6,Delayed,3.0
O000532,2026-01-19,CU03886,S006,Website,DP03,3,3,On Time,4.5
O000533,2026-03-27,CU03618,S003,Website,DP04,3,6,Delayed,2.6
O000534,2026-04-25,CU01034,S003,Mobile App,DP03,3,3,On Time,5.0
O000535,2026-06-20,CU01812,S001,Website,DP04,3,5,Delayed,4.0
O000536,2026-05-03,CU02008,S009,Website,DP03,3,3,On Time,4.7
O000537,2026-05-16,CU04197,S005,Website,DP02,3,3,On Time,5.0
O000538,2026-06-29,CU00470,S001,Physical Store,DP03,1,1,On Time,5.0
O000539,2026-03-14,CU01325,S004,Corporate,DP03,1,1,On Time,4.8
O000540,2026-02-16,CU03278,S003,Physical Store,DP02,1,1,On Time,5.0
O000541,2026-03-26,CU01625,S007,Physical Store,DP04,1,1,On Time,4.5
O000542,2026-01-28,CU01236,S006,Mobile App,DP05,3,3,On Time,4.3
O000543,2026-02-15,CU00119,S008,Physical Store,DP03,1,1,On Time,5.0
O000544,2026-05-12,CU01884,S008,Physical Store,DP04,1,1,On Time,4.5
O000545,2026-04-30,CU02005,S008,Website,DP03,3,3,On Time,4.7
O000546,2026-05-16,CU00788,S005,Mobile App,DP02,3,3,On Time,5.0
O000547,2026-04-26,CU02476,S003,Physical Store,DP05,1,1,On Time,4.5
O000548,2026-03-02,CU02768,S004,Mobile App,DP03,3,3,On Time,5.0
O000549,2026-01-17,CU01428,S007,Website,DP04,3,4,Delayed,5.0
O000550,2026-02-03,CU00243,S008,Physical Store,DP02,1,1,On Time,4.9
O000551,2026-01-20,CU04039,S009,Website,DP04,3,3,On Time,5.0
O000552,2026-06-11,CU04723,S005,Physical Store,DP02,1,1,On Time,4.6
O000553,2026-02-12,CU03914,S004,Physical Store,DP03,1,1,On Time,5.0
O000554,2026-01-10,CU00016,S007,Website,DP02,3,3,On Time,5.0
O000555,2026-04-04,CU04612,S004,Mobile App,DP01,3,3,On Time,5.0
O000556,2026-06-07,CU02783,S003,Physical Store,DP04,1,2,Delayed,4.1
O000557,2026-04-25,CU01824,S004,Corporate,DP01,1,1,On Time,5.0
O000558,2026-06-02,CU04924,S008,Website,DP05,3,3,On Time,4.4
O000559,2026-05-07,CU00011,S008,Website,DP03,3,3,On Time,4.4
O000560,2026-04-20,CU00279,S006,Website,DP02,3,3,On Time,5.0
O000561,2026-04-17,CU02943,S008,Mobile App,DP01,3,3,On Time,5.0
O000562,2026-04-15,CU04429,S004,Physical Store,DP04,1,1,On Time,5.0
O000563,2026-03-12,CU02792,S003,Mobile App,DP01,3,3,On Time,4.1
O000564,2026-06-24,CU02086,S007,Website,DP04,3,5,Delayed,4.1
O000565,2026-03-25,CU01107,S006,Website,DP01,3,3,On Time,4.3
O000566,2026-01-03,CU00032,S006,Mobile App,DP02,3,3,On Time,5.0
O000567,2026-02-15,CU03126,S002,Website,DP03,3,3,On Time,5.0
O000568,2026-06-13,CU00737,S002,Website,DP03,3,3,On Time,5.0
O000569,2026-01-26,CU01849,S005,Mobile App,DP03,3,3,On Time,4.8
O000570,2026-05-18,CU03033,S003,Corporate,DP04,1,3,Delayed,4.0
O000571,2026-06-11,CU03609,S003,Mobile App,DP03,3,3,On Time,5.0
O000572,2026-01-08,CU04141,S009,Corporate,DP03,1,1,On Time,5.0
O000573,2026-02-24,CU02678,S009,Mobile App,DP04,3,3,On Time,4.9
O000574,2026-04-01,CU00294,S001,Mobile App,DP02,3,3,On Time,4.4
O000575,2026-05-18,CU03197,S006,Physical Store,DP02,1,1,On Time,4.9
O000576,2026-04-24,CU01572,S002,Corporate,DP01,1,1,On Time,5.0
O000577,2026-03-20,CU03049,S005,Physical Store,DP01,1,1,On Time,4.6
O000578,2026-04-11,CU02940,S002,Website,DP04,3,3,On Time,4.4
O000579,2026-03-27,CU04263,S006,Physical Store,DP03,1,1,On Time,4.8
O000580,2026-02-14,CU00269,S009,Website,DP05,3,3,On Time,4.4
O000581,2026-02-19,CU01148,S007,Mobile App,DP05,3,3,On Time,5.0
O000582,2026-03-05,CU03343,S001,Physical Store,DP01,1,1,On Time,4.8
O000583,2026-04-05,CU00880,S006,Physical Store,DP01,1,1,On Time,4.3
O000584,2026-01-02,CU00059,S002,Website,DP02,3,3,On Time,4.7
O000585,2026-06-22,CU02498,S002,Physical Store,DP03,1,1,On Time,4.8
O000586,2026-04-05,CU03892,S003,Physical Store,DP01,1,1,On Time,4.6
O000587,2026-03-03,CU00217,S008,Mobile App,DP01,3,3,On Time,5.0
O000588,2026-05-22,CU04340,S007,Physical Store,DP03,1,1,On Time,4.8
O000589,2026-03-15,CU04613,S004,Website,DP02,3,3,On Time,4.4
O000590,2026-04-10,CU02312,S003,Mobile App,DP05,3,3,On Time,5.0
O000591,2026-04-21,CU04957,S001,Physical Store,DP04,1,1,On Time,5.0
O000592,2026-04-14,CU00734,S004,Mobile App,DP05,3,3,On Time,5.0
O000593,2026-01-15,CU02503,S008,Physical Store,DP01,1,1,On Time,5.0
O000594,2026-01-14,CU04640,S001,Physical Store,DP02,1,1,On Time,4.5
O000595,2026-06-08,CU02422,S002,Website,DP03,3,3,On Time,5.0
O000596,2026-06-06,CU03378,S002,Physical Store,DP03,1,1,On Time,5.0
O000597,2026-01-27,CU00374,S009,Mobile App,DP04,3,3,On Time,5.0
O000598,2026-03-26,CU00112,S001,Corporate,DP03,1,1,On Time,5.0
O000599,2026-01-09,CU02541,S006,Physical Store,DP03,1,1,On Time,4.7
O000600,2026-01-20,CU00294,S004,Physical Store,DP04,1,1,On Time,5.0
O000601,2026-03-20,CU02470,S009,Mobile App,DP01,3,3,On Time,4.2
O000602,2026-06-26,CU02199,S006,Corporate,DP02,1,5,Delayed,2.2
O000603,2026-02-26,CU03269,S009,Website,DP01,3,3,On Time,5.0
O000604,2026-05-24,CU00168,S002,Corporate,DP04,1,2,Delayed,4.1
O000605,2026-04-10,CU03154,S002,Physical Store,DP01,1,1,On Time,5.0
O000606,2026-03-16,CU00070,S006,Mobile App,DP04,3,3,On Time,5.0
O000607,2026-05-16,CU01426,S002,Website,DP03,3,3,On Time,4.6
O000608,2026-03-08,CU02573,S004,Website,DP02,3,3,On Time,5.0
O000609,2026-01-19,CU01655,S004,Website,DP02,3,3,On Time,5.0
O000610,2026-04-15,CU02260,S005,Physical Store,DP01,1,1,On Time,4.8
O000611,2026-06-13,CU00102,S007,Website,DP01,3,3,On Time,5.0
O000612,2026-06-13,CU01732,S001,Website,DP02,3,3,On Time,5.0
O000613,2026-01-11,CU01362,S005,Mobile App,DP04,3,3,On Time,5.0
O000614,2026-02-20,CU00333,S007,Website,DP04,3,3,On Time,4.6
O000615,2026-05-06,CU02253,S003,Website,DP03,3,3,On Time,4.9
O000616,2026-03-21,CU04325,S003,Physical Store,DP03,1,1,On Time,5.0
O000617,2026-02-23,CU03261,S008,Mobile App,DP01,3,3,On Time,5.0
O000618,2026-01-17,CU01123,S004,Website,DP02,3,3,On Time,4.6
O000619,2026-06-19,CU01958,S002,Mobile App,DP04,3,5,Delayed,3.4
O000620,2026-01-24,CU01960,S006,Mobile App,DP02,3,3,On Time,4.6
O000621,2026-05-25,CU00460,S005,Website,DP02,3,3,On Time,4.3
O000622,2026-02-17,CU01218,S007,Physical Store,DP01,1,1,On Time,4.6
O000623,2026-03-25,CU04986,S002,Website,DP04,3,3,On Time,4.5
O000624,2026-01-07,CU00931,S005,Physical Store,DP03,1,1,On Time,5.0
O000625,2026-05-22,CU00311,S005,Physical Store,DP04,1,2,Delayed,3.8
O000626,2026-01-11,CU02890,S003,Website,DP02,3,3,On Time,5.0
O000627,2026-01-12,CU01759,S008,Website,DP04,3,5,Delayed,3.6
O000628,2026-04-20,CU04342,S007,Mobile App,DP03,3,3,On Time,5.0
O000629,2026-05-13,CU00472,S009,Physical Store,DP04,1,1,On Time,5.0
O000630,2026-05-13,CU04418,S006,Website,DP03,3,3,On Time,5.0
O000631,2026-05-08,CU04237,S005,Website,DP01,3,3,On Time,4.1
O000632,2026-05-28,CU03181,S005,Website,DP04,3,6,Delayed,3.7
O000633,2026-02-23,CU02361,S006,Mobile App,DP05,3,3,On Time,4.7
O000634,2026-02-24,CU01145,S001,Website,DP02,3,3,On Time,5.0
O000635,2026-03-20,CU00099,S007,Mobile App,DP05,3,3,On Time,4.7
O000636,2026-03-31,CU03650,S002,Mobile App,DP02,3,3,On Time,5.0
O000637,2026-04-07,CU00494,S003,Physical Store,DP01,1,1,On Time,3.9
O000638,2026-05-07,CU02158,S005,Physical Store,DP03,1,1,On Time,5.0
O000639,2026-01-30,CU04580,S008,Physical Store,DP04,1,1,On Time,5.0
O000640,2026-01-24,CU02178,S009,Website,DP01,3,3,On Time,4.4
O000641,2026-05-11,CU01424,S009,Website,DP03,3,3,On Time,4.6
O000642,2026-05-02,CU04936,S001,Corporate,DP04,1,1,On Time,4.7
O000643,2026-04-10,CU00506,S002,Website,DP01,3,3,On Time,4.9
O000644,2026-06-25,CU04306,S005,Physical Store,DP02,1,1,On Time,5.0
O000645,2026-03-12,CU00361,S003,Physical Store,DP01,1,1,On Time,4.6
O000646,2026-05-30,CU00154,S006,Physical Store,DP01,1,3,Delayed,2.6
O000647,2026-01-14,CU00533,S003,Mobile App,DP04,3,3,On Time,4.6
O000648,2026-02-17,CU02012,S003,Mobile App,DP04,3,3,On Time,5.0
O000649,2026-01-29,CU02358,S005,Mobile App,DP03,3,3,On Time,4.6
O000650,2026-02-19,CU02784,S007,Physical Store,DP02,1,1,On Time,4.7
O000651,2026-05-18,CU01970,S007,Website,DP01,3,3,On Time,5.0
O000652,2026-01-27,CU04972,S008,Corporate,DP05,1,1,On Time,5.0
O000653,2026-03-20,CU02348,S002,Mobile App,DP03,3,3,On Time,4.5
O000654,2026-04-06,CU04437,S005,Mobile App,DP01,3,3,On Time,5.0
O000655,2026-06-05,CU00635,S002,Physical Store,DP01,1,1,On Time,4.9
O000656,2026-05-17,CU02602,S006,Website,DP02,3,3,On Time,5.0
O000657,2026-03-12,CU01193,S005,Website,DP03,3,3,On Time,4.6
O000658,2026-03-21,CU04516,S001,Mobile App,DP01,3,3,On Time,5.0
O000659,2026-06-03,CU00737,S008,Mobile App,DP02,3,3,On Time,4.8
O000660,2026-03-22,CU02437,S007,Mobile App,DP03,3,3,On Time,5.0
O000661,2026-03-28,CU01209,S001,Mobile App,DP04,3,3,On Time,4.5
O000662,2026-01-08,CU02059,S001,Mobile App,DP03,3,3,On Time,5.0
O000663,2026-01-02,CU00608,S001,Mobile App,DP04,3,3,On Time,4.6
O000664,2026-06-29,CU03066,S004,Website,DP04,3,5,Delayed,4.1
O000665,2026-05-03,CU03750,S007,Physical Store,DP02,1,1,On Time,5.0
O000666,2026-05-01,CU04327,S008,Physical Store,DP01,1,1,On Time,4.6
O000667,2026-04-06,CU02038,S009,Mobile App,DP01,3,3,On Time,4.6
O000668,2026-04-03,CU02186,S008,Corporate,DP02,1,1,On Time,3.3
O000669,2026-01-03,CU00997,S004,Physical Store,DP02,1,1,On Time,5.0
O000670,2026-05-16,CU02579,S003,Physical Store,DP04,1,1,On Time,5.0
O000671,2026-01-02,CU01180,S007,Website,DP05,3,3,On Time,5.0
O000672,2026-04-25,CU04703,S006,Mobile App,DP03,3,3,On Time,4.5
O000673,2026-02-18,CU01921,S001,Physical Store,DP03,1,1,On Time,4.8
O000674,2026-04-11,CU03232,S005,Mobile App,DP04,3,3,On Time,4.9
O000675,2026-05-28,CU01333,S006,Physical Store,DP01,1,1,On Time,4.8
O000676,2026-01-29,CU02745,S004,Website,DP01,3,3,On Time,4.8
O000677,2026-05-25,CU02261,S001,Website,DP03,3,3,On Time,5.0
O000678,2026-03-15,CU03499,S004,Website,DP04,3,3,On Time,5.0
O000679,2026-04-15,CU03414,S004,Website,DP04,3,3,On Time,4.9
O000680,2026-05-30,CU00206,S002,Website,DP03,3,3,On Time,5.0
O000681,2026-01-06,CU01810,S008,Corporate,DP03,1,1,On Time,5.0
O000682,2026-03-03,CU00900,S009,Physical Store,DP04,1,3,Delayed,4.1
O000683,2026-01-31,CU00748,S005,Mobile App,DP02,3,3,On Time,5.0
O000684,2026-04-29,CU04973,S004,Physical Store,DP01,1,1,On Time,5.0
O000685,2026-01-12,CU02630,S004,Website,DP04,3,3,On Time,4.2
O000686,2026-01-12,CU02443,S005,Corporate,DP02,1,1,On Time,5.0
O000687,2026-05-24,CU04433,S008,Physical Store,DP01,1,1,On Time,5.0
O000688,2026-01-25,CU01762,S002,Website,DP01,3,6,Delayed,2.5
O000689,2026-05-30,CU04877,S004,Website,DP01,3,3,On Time,5.0
O000690,2026-04-01,CU04375,S004,Mobile App,DP05,3,3,On Time,4.7
O000691,2026-03-29,CU02297,S001,Physical Store,DP05,1,1,On Time,4.5
O000692,2026-03-17,CU04929,S005,Mobile App,DP01,3,3,On Time,4.9
O000693,2026-01-18,CU01732,S005,Physical Store,DP05,1,1,On Time,5.0
