order_id,order_date,customer_id,product_id,store_id,channel,quantity,payment_method,unit_cost,list_price,category,discount_pct,unit_price,revenue,cost,gross_profit,gross_margin_pct
O000168,2026-03-25,CU03667,P0029,S007,Website,1,Wallet,1329.86,1738.15,TVs,0.028954894240923394,1687.8220505751392,1687.82,1329.86,357.96,21.21
O000169,2026-02-17,CU01949,P0072,S002,Website,1,Transfer,719.02,915.34,Gaming,0.03197876466363219,886.0685575527909,886.07,719.02,167.05,18.85
O000170,2026-05-07,CU04034,P0034,S007,Corporate,3,Card,1059.44,1389.27,Refrigerators,0.06474022220101777,1299.328351502792,3897.99,3178.32,719.67,18.46
O000171,2026-06-18,CU04572,P0009,S001,Corporate,3,Card,629.19,942.0,Laptops,0.16218133956928416,789.2251781257344,2367.68,1887.57,480.11,20.28
O000172,2026-04-08,CU03528,P0058,S009,Physical Store,1,Card,168.05,222.65,Small Appliances,0.04661980502944481,212.27010041019412,212.27,168.05,44.22,20.83
O000173,2026-04-28,CU01753,P0074,S004,Website,1,Cash,262.51,329.93,Gaming,0.07396784098707912,305.525790223133,305.53,262.51,43.02,14.08
O000174,2026-04-03,CU01738,P0024,S009,Corporate,3,Card,1563.24,1925.98,TVs,0.0849631418455961,1762.3426880682189,5287.03,4689.72,597.31,11.3
O000175,2026-03-08,CU01814,P0056,S003,Website,1,Card,250.75,359.51,Small Appliances,0.11337585471486064,318.75024647146046,318.75,250.75,68.0,21.33
O000176,2026-03-15,CU01955,P0061,S002,Corporate,3,Card,310.54,395.08,Audio,0.06643913395641474,368.8312269564996,1106.49,931.62,174.87,15.8
O000177,2026-03-25,CU04010,P0073,S005,Physical Store,1,Card,465.62,634.28,Gaming,0.0534227907790413,600.3949922646697,600.39,465.62,134.77,22.45
O000178,2026-06-04,CU00538,P0079,S003,Website,2,Transfer,647.24,926.57,Gaming,0.09522759726428977,838.3349652028271,1676.67,1294.48,382.19,22.79
O000179,2026-06-09,CU02391,P0063,S006,Mobile App,3,Cash,263.81,397.5,Audio,0.06467862029485212,371.79024843279626,1115.37,791.43,323.94,29.04
O000180,2026-01-10,CU01790,P0042,S004,Physical Store,1,Card,1022.85,1323.42,Air Conditioners,0.057844542614077635,1246.8673754136773,1246.87,1022.85,224.02,17.97
O000181,2026-06-17,CU01191,P0017,S004,Corporate,2,Card,421.24,656.03,Smartphones,0.1202209360249398,577.1614593395587,1154.32,842.48,311.84,27.02
O000182,2026-05-25,CU03937,P0071,S005,Mobile App,1,Wallet,704.19,1088.5,Gaming,0.07723847503947674,1004.4259199195295,1004.43,704.19,300.24,29.89
O000183,2026-04-28,CU01496,P0066,S006,Physical Store,1,Card,302.97,498.93,Audio,0.03357288192461984,482.17948202134943,482.18,302.97,179.21,37.17
O000184,2026-04-07,CU02188,P0048,S006,Physical Store,2,Card,508.47,788.74,Air Conditioners,0.030627853142458167,764.5825871124175,1529.17,1016.94,512.23,33.5
O000185,2026-01-06,CU04524,P0070,S007,Physical Store,2,Card,98.33,137.72,Audio,0.06123191514314434,129.28714064648616,258.57,196.66,61.91,23.94
O000186,2026-06-16,CU03371,P0033,S007,Corporate,3,Card,1320.48,1847.6,Refrigerators,0.04288912373985167,1768.35805497825,5305.07,3961.44,1343.63,25.33
O000187,2026-01-18,CU01260,P0038,S004,Mobile App,1,Card,1033.6,1615.43,Refrigerators,0.06543209407309489,1509.7290322715003,1509.73,1033.6,476.13,31.54
O000188,2026-03-13,CU04076,P0001,S006,Mobile App,2,Card,771.97,1237.09,Laptops,0.11451647281310819,1095.4228166476319,2190.85,1543.94,646.91,29.53
O000189,2026-03-30,CU03031,P0055,S004,Physical Store,2,Cash,133.71,182.6,Small Appliances,0.07830317486014428,168.30184027053764,336.6,267.42,69.18,20.55
O000190,2026-02-11,CU04696,P0055,S002,Mobile App,1,Transfer,133.71,182.6,Small Appliances,0.021074959246054896,178.75171244167038,178.75,133.71,45.04,25.2
O000191,2026-01-04,CU00097,P0010,S008,Website,1,Card,880.36,1310.46,Laptops,0.0690007526860348,1220.037273635059,1220.04,880.36,339.68,27.84
O000192,2026-01-20,CU04574,P0055,S001,Corporate,1,Transfer,133.71,182.6,Small Appliances,0.030992503127862663,176.9407689288523,176.94,133.71,43.23,24.43
O000193,2026-01-28,CU04587,P0024,S005,Physical Store,1,Transfer,1563.24,1925.98,TVs,0.0666847529529441,1797.5464995076888,1797.55,1563.24,234.31,13.03
O000194,2026-06-17,CU01320,P0072,S003,Corporate,5,Wallet,719.02,915.34,Gaming,0.13243862013873173,794.1136334422133,3970.57,3595.1,375.47,9.46
O000195,2026-04-14,CU04502,P0028,S006,Physical Store,2,Wallet,382.18,608.84,TVs,0.11476431352446945,538.9668953537621,1077.93,764.36,313.57,29.09
O000196,2026-02-13,CU00715,P0051,S008,Mobile App,1,Transfer,71.82,88.55,Small Appliances,0.06237544779513647,83.02665409774066,83.03,71.82,11.21,13.5
O000197,2026-01-23,CU02495,P0046,S001,Website,1,Wallet,393.82,500.68,Air Conditioners,0.11229519465057916,444.45604194234807,444.46,393.82,50.64,11.39
O000198,2026-02-16,CU02747,P0072,S004,Website,3,Card,719.02,915.34,Gaming,0.026371581058207888,891.20103699418,2673.6,2157.06,516.54,19.32
O000199,2026-01-13,CU04044,P0029,S004,Physical Store,3,Transfer,1329.86,1738.15,TVs,0.03540904937852046,1676.6037608227248,5029.81,3989.58,1040.23,20.68
O000200,2026-05-24,CU00585,P0019,S006,Physical Store,1,Transfer,429.03,687.15,Smartphones,0.09917738433994014,619.0002603508101,619.0,429.03,189.97,30.69
O000201,2026-04-05,CU00954,P0079,S001,Website,1,Card,647.24,926.57,Gaming,0.025357420365440878,903.0745750119935,903.07,647.24,255.83,28.33
O000202,2026-01-16,CU02898,P0005,S006,Physical Store,1,Card,1427.65,1772.92,Laptops,0.0814709834741252,1628.4784639790541,1628.48,1427.65,200.83,12.33
O000203,2026-04-29,CU02031,P0049,S009,Physical Store,3,Card,537.47,817.36,Air Conditioners,0.07807170366017838,753.5473122963166,2260.64,1612.41,648.23,28.67
O000204,2026-06-14,CU00594,P0055,S001,Corporate,2,Card,133.71,182.6,Small Appliances,0.0931995191110464,165.58176781032293,331.16,267.42,63.74,19.25
O000205,2026-06-29,CU01832,P0046,S003,Mobile App,2,Card,393.82,500.68,Air Conditioners,0.06122779120286337,470.02446950055037,940.05,787.64,152.41,16.21
O000206,2026-04-27,CU00356,P0015,S005,Physical Store,2,Wallet,485.3,707.8,Smartphones,0.08546982108432694,647.3044606365133,1294.61,970.6,324.01,25.03
O000207,2026-01-10,CU01677,P0072,S002,Physical Store,2,Card,719.02,915.34,Gaming,0.02482152927036288,892.6198613976661,1785.24,1438.04,347.2,19.45
O000208,2026-05-02,CU03119,P0039,S003,Physical Store,2,Transfer,904.55,1438.69,Refrigerators,0.04288141586445868,1376.996935809962,2753.99,1809.1,944.89,34.31
O000209,2026-02-07,CU00112,P0022,S002,Physical Store,2,Card,1226.02,2075.0,TVs,0.11489234018461773,1836.5983941169184,3673.2,2452.04,1221.16,33.25
O000210,2026-02-13,CU03735,P0062,S004,Physical Store,1,Transfer,164.74,282.09,Audio,0.021468417833111302,276.0339740134576,276.03,164.74,111.29,40.32
O000211,2026-04-05,CU04471,P0069,S008,Website,2,Cash,255.42,400.31,Audio,0.03251479294598828,387.2940032357914,774.59,510.84,263.75,34.05
O000212,2026-03-15,CU00845,P0074,S009,Physical Store,1,Wallet,262.51,329.93,Gaming,0.11703877739475872,291.3153961741472,291.32,262.51,28.81,9.89
O000213,2026-04-23,CU02174,P0031,S008,Corporate,1,Card,1486.05,2253.59,Refrigerators,0.10072834533948462,2026.589608226391,2026.59,1486.05,540.54,26.67
O000214,2026-02-20,CU03079,P0037,S001,Physical Store,1,Card,696.8,1063.09,Refrigerators,0.09145653736841716,965.8634696890093,965.86,696.8,269.06,27.86
O000215,2026-02-21,CU02610,P0023,S009,Mobile App,2,Transfer,722.88,1120.53,TVs,0.11559699322649113,991.00010117992,1982.0,1445.76,536.24,27.06
O000216,2026-04-02,CU01384,P0004,S005,Mobile App,1,Transfer,702.13,1200.34,Laptops,0.03772195173119505,1155.0608324589773,1155.06,702.13,452.93,39.21
O000217,2026-02-28,CU03971,P0043,S002,Corporate,1,Card,488.48,742.54,Air Conditioners,0.06628074839177114,693.3238930891742,693.32,488.48,204.84,29.54
O000218,2026-01-13,CU00362,P0038,S009,Corporate,1,Card,1033.6,1615.43,Refrigerators,0.037484683946176316,1554.8761170128284,1554.88,1033.6,521.28,33.53
O000219,2026-06-18,CU00679,P0015,S002,Website,2,Cash,485.3,707.8,Smartphones,0.15413661375033227,598.7021047875148,1197.4,970.6,226.8,18.94
O000220,2026-01-12,CU02812,P0011,S001,Corporate,3,Transfer,818.69,1384.91,Smartphones,0.10500187055355878,1239.491859451671,3718.48,2456.07,1262.41,33.95
O000221,2026-02-19,CU02823,P0025,S003,Corporate,1,Cash,964.47,1571.25,TVs,0.10620468535995772,1404.3758881281665,1404.38,964.47,439.91,31.32
O000222,2026-02-26,CU01732,P0026,S006,Website,1,Cash,1099.51,1883.52,TVs,0.06289402247659008,1765.0578507848932,1765.06,1099.51,665.55,37.71
O000223,2026-06-27,CU01288,P0039,S003,Website,2,Cash,904.55,1438.69,Refrigerators,0.11406711139472639,1274.5827875075213,2549.17,1809.1,740.07,29.03
O000224,2026-04-29,CU04896,P0056,S006,Mobile App,1,Card,250.75,359.51,Small Appliances,0.11564805366662163,317.93336822631284,317.93,250.75,67.18,21.13
O000225,2026-02-26,CU00275,P0051,S003,Website,1,Card,71.82,88.55,Small Appliances,0.08187994386411204,81.29953097083288,81.3,71.82,9.48,11.66
O000226,2026-01-08,CU00906,P0033,S002,Corporate,2,Card,1320.48,1847.6,Refrigerators,0.10527579628159253,1653.0924387901296,3306.18,2640.96,665.22,20.12
O000227,2026-04-16,CU01883,P0020,S002,Physical Store,2,Wallet,944.29,1372.63,Smartphones,0.09757791235755829,1238.6916301606448,2477.38,1888.58,588.8,23.77
O000228,2026-05-17,CU00492,P0052,S004,Corporate,1,Transfer,128.25,170.78,Small Appliances,0.0668638616881533,159.3609897008972,159.36,128.25,31.11,19.52
O000229,2026-04-30,CU04755,P0034,S003,Corporate,3,Wallet,1059.44,1389.27,Refrigerators,0.1113235206682639,1234.611572441201,3703.83,3178.32,525.51,14.19
O000230,2026-03-04,CU00541,P0045,S008,Corporate,1,Card,472.94,643.07,Air Conditioners,0.10440233913262799,575.931987773981,575.93,472.94,102.99,17.88
O000231,2026-03-13,CU02887,P0076,S001,Mobile App,2,Wallet,664.4,1143.13,Gaming,0.044061740702603505,1092.761702350633,2185.52,1328.8,856.72,39.2
O000232,2026-05-11,CU04416,P0004,S006,Physical Store,2,Transfer,702.13,1200.34,Laptops,0.02748695279243179,1167.3463110851324,2334.69,1404.26,930.43,39.85
O000233,2026-01-13,CU00456,P0013,S006,Mobile App,3,Wallet,415.57,511.94,Smartphones,0.07093949794860525,475.62323342019107,1426.87,1246.71,180.16,12.63
O000234,2026-05-17,CU00651,P0059,S005,Mobile App,1,Transfer,181.01,221.82,Small Appliances,0.05515906578393407,209.58461602780775,209.58,181.01,28.57,13.63
O000235,2026-02-21,CU01313,P0067,S008,Physical Store,2,Transfer,419.36,653.31,Audio,0.06923496032026946,608.0781080731647,1216.16,838.72,377.44,31.04
O000236,2026-03-03,CU01305,P0053,S001,Physical Store,1,Transfer,80.61,125.16,Small Appliances,0.10759697181968286,111.69316300704848,111.69,80.61,31.08,27.83
O000237,2026-04-29,CU04513,P0017,S005,Physical Store,1,Wallet,421.24,656.03,Smartphones,0.027127187759081454,638.2337510144098,638.23,421.24,216.99,34.0
O000238,2026-04-19,CU03610,P0071,S004,Corporate,1,Card,704.19,1088.5,Gaming,0.03438787848852311,1051.0687942652426,1051.07,704.19,346.88,33.0
O000239,2026-01-08,CU00804,P0045,S008,Website,1,Card,472.94,643.07,Air Conditioners,0.03717188227532396,619.1658776652074,619.17,472.94,146.23,23.62
O000240,2026-04-05,CU00798,P0047,S002,Corporate,2,Card,346.24,509.04,Air Conditioners,0.10382170957933441,456.1905969557356,912.38,692.48,219.9,24.1
O000241,2026-05-05,CU03385,P0078,S007,Website,1,Transfer,428.47,676.0,Gaming,0.028701087463351642,656.5980648747743,656.6,428.47,228.13,34.74
O000242,2026-06-22,CU04705,P0026,S002,Website,2,Card,1099.51,1883.52,TVs,0.11107628157860097,1674.3056021210734,3348.61,2199.02,1149.59,34.33
O000243,2026-02-22,CU02013,P0031,S008,Physical Store,2,Transfer,1486.05,2253.59,Refrigerators,0.02386827210354296,2199.800700670177,4399.6,2972.1,1427.5,32.45
O000244,2026-03-04,CU02841,P0031,S005,Mobile App,2,Wallet,1486.05,2253.59,Refrigerators,0.09723081509379473,2034.4716074127753,4068.94,2972.1,1096.84,26.96
O000245,2026-04-05,CU03063,P0080,S002,Physical Store,2,Card,309.8,419.88,Gaming,0.08407720637411241,384.5776625876377,769.16,619.6,149.56,19.44
O000246,2026-03-22,CU01081,P0060,S001,Mobile App,2,Transfer,145.1,235.48,Small Appliances,0.038414396959714506,226.43417780392642,452.87,290.2,162.67,35.92
O000247,2026-02-26,CU01314,P0001,S009,Physical Store,1,Card,771.97,1237.09,Laptops,0.043043834053153096,1183.8409033311848,1183.84,771.97,411.87,34.79
O000248,2026-05-27,CU02646,P0046,S002,Corporate,1,Card,393.82,500.68,Air Conditioners,0.0468368353452628,477.2297332793338,477.23,393.82,83.41,17.48
O000249,2026-03-08,CU03635,P0034,S001,Website,2,Transfer,1059.44,1389.27,Refrigerators,0.07130642623836358,1290.2061212198287,2580.41,2118.88,461.53,17.89
O000250,2026-02-15,CU02054,P0054,S007,Physical Store,1,Card,290.08,489.71,Small Appliances,0.02984354773342446,475.0953162394647,475.1,290.08,185.02,38.94
O000251,2026-04-04,CU03515,P0059,S006,Website,2,Card,181.01,221.82,Small Appliances,0.036747920119870575,213.6685763590103,427.34,362.02,65.32,15.29
O000252,2026-05-18,CU00310,P0041,S008,Physical Store,2,Wallet,1272.84,1644.61,Air Conditioners,0.08470438514557452,1505.3043211457366,3010.61,2545.68,464.93,15.44
O000253,2026-04-23,CU00785,P0051,S003,Mobile App,1,Wallet,71.82,88.55,Small Appliances,0.09345209979328314,80.27481656330477,80.27,71.82,8.45,10.53
O000254,2026-04-03,CU01615,P0005,S003,Website,2,Transfer,1427.65,1772.92,Laptops,0.048154697415803985,1687.545573857573,3375.09,2855.3,519.79,15.4
O000255,2026-05-26,CU00823,P0010,S006,Physical Store,3,Wallet,880.36,1310.46,Laptops,0.10234752532012176,1176.3376619689932,3529.01,2641.08,887.93,25.16
O000256,2026-05-20,CU01328,P0038,S006,Website,1,Transfer,1033.6,1615.43,Refrigerators,0.11047056144615981,1436.97254092303,1436.97,1033.6,403.37,28.07
O000257,2026-02-18,CU00058,P0035,S003,Physical Store,1,Wallet,1206.54,1710.3,Refrigerators,0.045279785338497594,1632.8579831355673,1632.86,1206.54,426.32,26.11
O000258,2026-01-23,CU01249,P0066,S006,Corporate,1,Wallet,302.97,498.93,Audio,0.08913313495077177,454.45880497901146,454.46,302.97,151.49,33.33
O000259,2026-03-03,CU01450,P0019,S001,Website,2,Card,429.03,687.15,Smartphones,0.07158589079322233,637.9597551414373,1275.92,858.06,417.86,32.75
O000260,2026-01-11,CU00518,P0038,S001,Website,1,Card,1033.6,1615.43,Refrigerators,0.07059513989945701,1501.3884931522202,1501.39,1033.6,467.79,31.16
O000261,2026-03-14,CU02078,P0053,S005,Physical Store,1,Card,80.61,125.16,Small Appliances,0.06822749336085673,116.62064693095516,116.62,80.61,36.01,30.88
O000262,2026-04-28,CU00151,P0050,S004,Mobile App,1,Card,794.99,1174.43,Air Conditioners,0.027941665021150336,1141.6144703492105,1141.61,794.99,346.62,30.36
O000263,2026-03-29,CU04644,P0078,S002,Website,2,Transfer,428.47,676.0,Gaming,0.11659255370084064,597.1834336982317,1194.37,856.94,337.43,28.25
O000264,2026-03-30,CU02158,P0034,S003,Mobile App,1,Card,1059.44,1389.27,Refrigerators,0.06668457062223797,1296.6271265716434,1296.63,1059.44,237.19,18.29
O000265,2026-02-24,CU03674,P0004,S001,Website,3,Card,702.13,1200.34,Laptops,0.06195240292595952,1125.9760526718537,3377.93,2106.39,1271.54,37.64
O000266,2026-06-02,CU02514,P0061,S006,Website,2,Cash,310.54,395.08,Audio,0.04443489251276859,377.5246626660554,755.05,621.08,133.97,17.74
O000267,2026-01-09,CU02285,P0070,S005,Mobile App,1,Card,98.33,137.72,Audio,0.06132577762578599,129.27421390537677,129.27,98.33,30.94,23.93
O000268,2026-01-12,CU01395,P0009,S006,Website,3,Transfer,629.19,942.0,Laptops,0.09454447804616188,852.9391016805156,2558.82,1887.57,671.25,26.23
O000269,2026-05-19,CU01706,P0052,S006,Corporate,1,Card,128.25,170.78,Small Appliances,0.0557716947644666,161.25530996812438,161.26,128.25,33.01,20.47
O000270,2026-04-23,CU01173,P0031,S002,Corporate,1,Cash,1486.05,2253.59,Refrigerators,0.08711737254735,2057.2631604010176,2057.26,1486.05,571.21,27.77
O000271,2026-06-15,CU02422,P0068,S008,Mobile App,2,Transfer,399.04,489.19,Audio,0.10980947319382298,435.47230380831377,870.94,798.08,72.86,8.37
O000272,2026-06-05,CU00600,P0033,S006,Physical Store,3,Wallet,1320.48,1847.6,Refrigerators,0.09730661412554438,1667.8162997416441,5003.45,3961.44,1042.01,20.83
O000273,2026-01-08,CU03505,P0059,S002,Mobile App,1,Transfer,181.01,221.82,Small Appliances,0.11760012308198628,195.73394069795378,195.73,181.01,14.72,7.52
O000274,2026-06-24,CU02300,P0035,S001,Physical Store,2,Card,1206.54,1710.3,Refrigerators,0.07880962408665847,1575.5118999245879,3151.02,2413.08,737.94,23.42
O000275,2026-02-05,CU04016,P0013,S009,Physical Store,2,Wallet,415.57,511.94,Smartphones,0.05070842830827696,485.9803272118607,971.96,831.14,140.82,14.49
O000276,2026-05-05,CU01497,P0079,S004,Mobile App,3,Card,647.24,926.57,Gaming,0.023464555648289424,904.8284466729646,2714.49,1941.72,772.77,28.47
O000277,2026-02-19,CU03118,P0061,S008,Mobile App,1,Transfer,310.54,395.08,Audio,0.044672863280407704,377.43064517517655,377.43,310.54,66.89,17.72
O000278,2026-04-17,CU04703,P0048,S002,Mobile App,1,Card,508.47,788.74,Air Conditioners,0.09049385757800275,717.3638747739261,717.36,508.47,208.89,29.12
O000279,2026-01-09,CU00435,P0038,S009,Physical Store,1,Wallet,1033.6,1615.43,Refrigerators,0.05058078912508002,1533.720275823672,1533.72,1033.6,500.12,32.61
O000280,2026-03-08,CU02659,P0065,S008,Physical Store,2,Transfer,249.76,319.78,Audio,0.05084575694882354,303.52054384290517,607.04,499.52,107.52,17.71
O000281,2026-02-22,CU03700,P0054,S002,Corporate,2,Wallet,290.08,489.71,Small Appliances,0.09088431732705796,445.2030409617664,890.41,580.16,310.25,34.84
O000282,2026-03-23,CU02324,P0031,S009,Physical Store,1,Card,1486.05,2253.59,Refrigerators,0.07781455324552763,2078.2279009514114,2078.23,1486.05,592.18,28.49
O000283,2026-04-20,CU02896,P0049,S008,Website,1,Transfer,537.47,817.36,Air Conditioners,0.06309546571198,765.788290145656,765.79,537.47,228.32,29.81
O000284,2026-05-25,CU01532,P0022,S002,Physical Store,1,Transfer,1226.02,2075.0,TVs,0.08599170201924672,1896.5672183100633,1896.57,1226.02,670.55,35.36
O000285,2026-02-22,CU03167,P0029,S006,Physical Store,2,Cash,1329.86,1738.15,TVs,0.03346449280933406,1679.9836918234562,3359.97,2659.72,700.25,20.84
O000286,2026-06-05,CU04763,P0065,S005,Physical Store,3,Card,249.76,319.78,Audio,0.0804238882167035,294.06204902606254,882.19,749.28,132.91,15.07
O000287,2026-04-24,CU00782,P0048,S002,Physical Store,2,Wallet,508.47,788.74,Air Conditioners,0.07891395467316546,726.4974073910876,1452.99,1016.94,436.05,30.01
O000288,2026-03-04,CU01426,P0066,S008,Physical Store,1,Transfer,302.97,498.93,Audio,0.05969056812923179,469.1485848432824,469.15,302.97,166.18,35.42
O000289,2026-05-23,CU04929,P0025,S001,Physical Store,3,Card,964.47,1571.25,TVs,0.10366659396211886,1408.3638642370208,4225.09,2893.41,1331.68,31.52
O000290,2026-01-19,CU02552,P0021,S008,Physical Store,1,Card,891.52,1232.24,TVs,0.10424764696296095,1103.781879506361,1103.78,891.52,212.26,19.23
O000291,2026-05-04,CU03487,P0026,S006,Physical Store,1,Card,1099.51,1883.52,TVs,0.0918660649346258,1710.4884293743337,1710.49,1099.51,610.98,35.72
O000292,2026-03-27,CU02324,P0001,S009,Physical Store,2,Wallet,771.97,1237.09,Laptops,0.11030829309823723,1100.6287136911017,2201.26,1543.94,657.32,29.86
O000293,2026-03-11,CU04422,P0032,S006,Mobile App,1,Card,614.96,814.41,Refrigerators,0.1117439139430521,723.404639045639,723.4,614.96,108.44,14.99
O000294,2026-02-16,CU00557,P0073,S001,Mobile App,1,Transfer,465.62,634.28,Gaming,0.08553870041729643,580.0245130993172,580.02,465.62,114.4,19.72
O000295,2026-04-18,CU00513,P0046,S005,Physical Store,1,Transfer,393.82,500.68,Air Conditioners,0.05942856349326102,470.9253068301941,470.93,393.82,77.11,16.37
O000296,2026-06-25,CU03219,P0005,S007,Mobile App,5,Card,1427.65,1772.92,Laptops,0.12759471663902502,1546.7047749763399,7733.52,7138.25,595.27,7.7
O000297,2026-01-20,CU04152,P0040,S004,Physical Store,2,Transfer,1790.06,2397.14,Refrigerators,0.026477279637691368,2333.670253889304,4667.34,3580.12,1087.22,23.29
O000298,2026-02-06,CU04116,P0017,S004,Website,3,Card,421.24,656.03,Smartphones,0.031636998581428856,635.2751798206252,1905.83,1263.72,642.11,33.69
O000299,2026-05-10,CU03542,P0053,S003,Physical Store,1,Card,80.61,125.16,Small Appliances,0.04610629649935619,119.38933593014058,119.39,80.61,38.78,32.48
O000300,2026-02-05,CU02900,P0029,S008,Website,3,Card,1329.86,1738.15,TVs,0.03666387334010547,1674.4226885538958,5023.27,3989.58,1033.69,20.58
O000301,2026-05-13,CU04097,P0076,S005,Physical Store,2,Transfer,664.4,1143.13,Gaming,0.031648425706153255,1106.9517351225252,2213.9,1328.8,885.1,39.98
O000302,2026-03-05,CU02961,P0008,S006,Physical Store,2,Transfer,785.55,1162.11,Laptops,0.06511041994436165,1086.4445298784578,2172.89,1571.1,601.79,27.7
